timestamp_ms,filename,old_label,num_hands,confidence
1790374201694,1790374201694__sin_evaluar.jpg,sin_evaluar,1,0.9704389572143555
1790374201833,1790374201833__sin_evaluar.jpg,sin_evaluar,1,0.9727123975753784
1790374201981,1790374201981__sin_evaluar.jpg,sin_evaluar,1,0.9722310900688171
1790374202131,1790374202131__sin_evaluar.jpg,sin_evaluar,1,0.975808322429657
1790374202277,1790374202277__sin_evaluar.jpg,sin_evaluar,1,0.9704105257987976
1790374202421,1790374202421__sin_evaluar.jpg,sin_evaluar,1,0.9662117958068848
1790374202554,1790374202554__sin_evaluar.jpg,sin_evaluar,1,0.9676740765571594
1790374202693,1790374202693__sin_evaluar.jpg,sin_evaluar,1,0.9730334281921387
1790374202817,1790374202817__sin_evaluar.jpg,sin_evaluar,1,0.9751017689704895
1790374203010,1790374203010__sin_evaluar.jpg,sin_evaluar,1,0.9718347191810608
1790374203127,1790374203127__sin_evaluar.jpg,sin_evaluar,1,0.9725248217582703
1790374203280,1790374203280__sin_evaluar.jpg,sin_evaluar,1,0.9725171327590942
1790374203416,1790374203416__sin_evaluar.jpg,sin_evaluar,1,0.9746803045272827
1790374203548,1790374203548__sin_evaluar.jpg,sin_evaluar,1,0.9782784581184387
1790374203703,1790374203703__sin_evaluar.jpg,sin_evaluar,1,0.9762687683105469
1790374203837,1790374203837__sin_evaluar.jpg,sin_evaluar,1,0.9724482297897339
1790374204003,1790374204003__sin_evaluar.jpg,sin_evaluar,1,0.961893618106842
1790374204123,1790374204123__sin_evaluar.jpg,sin_evaluar,1,0.968309223651886
1790374204289,1790374204289__sin_evaluar.jpg,sin_evaluar,1,0.9685919880867004
1790374204421,1790374204421__sin_evaluar.jpg,sin_evaluar,1,0.9626033902168274
1790374204563,1790374204563__sin_evaluar.jpg,sin_evaluar,1,0.966579258441925
1790374204701,1790374204701__sin_evaluar.jpg,sin_evaluar,1,0.9689762592315674
1790374204841,1790374204841__sin_evaluar.jpg,sin_evaluar,1,0.9672631621360779
1790374205001,1790374205001__sin_evaluar.jpg,sin_evaluar,1,0.9674553275108337
1790374205141,1790374205141__sin_evaluar.jpg,sin_evaluar,1,0.9658979773521423
1790374205268,1790374205268__sin_evaluar.jpg,sin_evaluar,1,0.9663069248199463
1790374205448,1790374205448__sin_evaluar.jpg,sin_evaluar,1,0.9615198373794556
1790374205581,1790374205581__sin_evaluar.jpg,sin_evaluar,1,0.9613837599754333
1790374205718,1790374205718__sin_evaluar.jpg,sin_evaluar,1,0.9660810232162476
1790374205841,1790374205841__sin_evaluar.jpg,sin_evaluar,1,0.9671247005462646
1790374205981,1790374205981__sin_evaluar.jpg,sin_evaluar,1,0.9650688767433167
1790374206512,1790374206512__sin_evaluar.jpg,sin_evaluar,1,0.954582929611206
1790374206512,1790374206512__sin_gesto.jpg,sin_gesto,1,0.9599661827087402
1790374206513,1790374206513__sin_evaluar.jpg,sin_evaluar,1,0.9595669507980347
1790374206564,1790374206564__sin_evaluar.jpg,sin_evaluar,1,0.967602014541626
1790374206698,1790374206698__sin_evaluar.jpg,sin_evaluar,1,0.9663650393486023
1790374206838,1790374206838__sin_evaluar.jpg,sin_evaluar,1,0.9617578983306885
1790374206994,1790374206994__sin_evaluar.jpg,sin_evaluar,1,0.9583466053009033
1790374207130,1790374207130__sin_evaluar.jpg,sin_evaluar,1,0.9604085683822632
1790374207273,1790374207273__sin_evaluar.jpg,sin_evaluar,1,0.967441201210022
1790374207414,1790374207414__sin_evaluar.jpg,sin_evaluar,1,0.9712569713592529
